8	25	2	Kaniwar	3	Ar Raqqah	LTE	RAQ#39	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	3:47:00 PM	8/25/2026		#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	2	Al Hasakah	LTE	HAS#53	0	3	Yes	14	83	Yes	Dual Band	Both	8/25/2026	4:32:00 PM	8/25/2026	16:46	0:14:00	0.23	14	Operation	Generator	Power cables		Done	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#21	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	4:35:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#91	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	4:53:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#51	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	4:53:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#23	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	5:03:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	1	Qamishli	LTE	QAM#51	0	3	Yes	19	83	Yes	Dual Band	Both	8/25/2026	5:13:00 PM	8/25/2026	17:32	0:19:00	0.32	19	Operation	Generator	Generator belt		Done	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#40	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	5:44:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#20	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	5:53:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#28	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	6:02:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#30	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	6:42:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#12	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	7:00:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#56	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	7:11:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#27	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	7:26:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	3	Al-Mansurah	LTE	MNS#2	0	3	Yes	95	83	NA	Dual Band	Both	8/25/2026	7:55:00 PM	8/26/2026	9:30 PM	1:35:00	1.58	95	Fourth.Part	Power.Source.Cable	Power  Outsite Power Cable		Done	peak	
8	25	3	Ahmad	2	Al Hasakah	Node.Input.AC.power	HAS1 Node	2	4	Yes	10	83	NA			8/25/2026	8:28:00 PM	8/25/2026	8:38 PM	0:10:00	0.17	10					Done	peak	
8	25	3	Ahmad	3	Ar Raqqah	LTE	RAQ#29	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/25/2026	8:45:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	25	3	Ahmad	2	Al Hasakah	LTE	HAS#53	0	3	Yes	14	83	Yes	Dual Band	Both	8/25/2026	11:11:00 PM	8/25/2026	11:25 PM	0:14:00	0.23	14	Operation	Generator	Temperature Sensor		Done	peak	
8	26	1	Majd	RC	Region 1	LTE	QAM-KAH#1	0	3	Yes	68	113	Yes	Dual Band	Both	8/26/2026	6:43:00 AM	8/26/2026	7:51 AM	1:08:00	1.13	68	Operation	Generator	Generator start failure		Done	peak	
8	26	2	Mohammad+Rawnd+Zubaida	1	Qamishli	LTE	QAM#46	0	3	NA	131	83	NA	Dual Band	Both	8/26/2026	10:05:00 AM	8/26/2026	12:16 PM	2:11:00	2.18	131	Operation	Maintenance.Outage	Cabinet replacement		Done	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#11	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	10:20:00 AM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#10	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	10:43:00 AM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#15	0	3	Yes	#NUM!	83	NA	Dual Band	B20	8/26/2026	10:48:00 AM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#53	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	11:30:00 AM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#55	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	12:00:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#54	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	12:08:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	2	Al Hasakah	LTE	HAS#71	0	3	NA	243	83	NA	Dual Band	Both	8/26/2026	12:02:00 PM	26/8/2026	4:05 PM	4:03:00	4.05	243	Operation	Maintenance.Outage	Cabinet replacement	& ODF  replacement ( Exceeded the expected outage /B20)	Done	peak	
8	26	2	Mohammad+Rawnd+Zubaida	1	Rmelan	LTE	RUM#4	0	3	NA	111	83	NA	Dual Band	Both	8/26/2026	12:02:00 PM	8/26/2026	1:53 PM	1:51:00	1.85	111	Operation	Maintenance.Outage	Cabinet replacement		Done	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#22	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	12:21:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	2	Tall Tamr	LTE	TAM#3	0	3	Yes	60	83	Yes	Dual Band	Both	8/26/2026	12:40:00 PM	8/26/2026	1:40 PM	1:00:00	1.00	60	Operation	Generator	Violation-Overload shutdown		Done	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#79	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	1:07:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#3	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	1:13:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	1	Qamishli	LTE	QAM#59	0	3	NA	164	83	NA	Dual Band	Both	8/26/2026	1:11:00 PM	8/26/2026	3:55 PM	2:44:00	2.73	164	Operation	Maintenance.Outage	Cabinet replacement		Done	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#81	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	2:28:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#34	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	2:28:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Rmelan	LTE	RUM#1	0	3	NA	64	83	NA	Dual Band	Both	8/26/2026	2:56:00 PM	8/26/2026	4:00 PM	1:04:00	1.07	64	Operation	Maintenance.Outage	Cabinet replacement		Done	peak	
8	26	2	Mohammad+Rawnd+Zubaida	1	Malikiyah-Tel Kojar	LTE	MAL-KOJ#3	0	3	NA	28	83	NA	Single Band	B20	8/26/2026	3:32:00 PM	8/26/2026	4:00 PM	0:28:00	0.47	28	Operation	Maintenance.Outage	Adding band 7		Done	peak	
8	26	2	Mohammad+Rawnd+Zubaida	3	Ar Raqqah	LTE	RAQ#90	0	3	Yes	#NUM!	83	NA	Dual Band	B20	8/26/2026	3:42:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	3	Majd+Ahmed	3	Ar Raqqah	LTE	RAQ#31	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	4:37:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	3	Majd+Ahmed	3	Ar Raqqah	LTE	RAQ#100	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	4:57:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	3	Majd+Ahmed	3	Ar Raqqah	LTE	RAQ#78	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	5:27:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	3	Majd+Ahmed	3	Ar Raqqah	LTE	RAQ#26	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	5:42:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	26	3	Majd+Ahmed	3	Ar Raqqah	LTE	RAQ#15	0	3	Yes	#NUM!	83	NA	Dual Band	Both	8/26/2026	6:50:00 PM			#######	#NUM!	#NUM!	Fourth.Part	Fourth.Part	Fourth.Part		Follow	peak	
8	27	2	Zubaida+Rawnd+Mohammad	1	Qamishli	LTE	QAM#16	0	3	NA	51	83	NA	Dual Band	Both	8/27/2026	10:15:00 AM	8/27/2026	11:06 AM	0:51:00	0.85	51	Operation	Maintenance.Outage	Cabinet replacement		Done	peak	
8	27	2	Zubaida+Rawnd+Mohammad	2	Arisha	LTE	ARI#2	0	3	Yes	193	83	No	Dual Band	Both	8/27/2026	10:43:00 AM	8/27/2026	13:56:00	3:13:00	3.22	193	Operation	Commercial.Power	Commercial Gensit		Done	peak	
